,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,text,llm,prompting,text_mod,tokens,num_words,is_sarcastic,lemmatized_words,entities,bigrams,trigrams
1679,1679,1679,3026,Ідеальний день для прогулянки в парку... якщо звісно любиш гойдалки з водою після дощу.,openai,fewshot,ідеальний день для прогулянки в парку... якщо звісно любиш гойдалки з водою після дощу.,"['ідеальний', 'день', 'для', 'прогулянки', 'в', 'парку', 'якщо', 'звісно', 'любиш', 'гойдалки', 'з', 'водою', 'після', 'дощу']",14,1,"['ідеальний', 'день', 'для', 'прогулянка', 'в', 'парк', 'якщо', 'звісно', 'любити', 'гойдалка', 'з', 'вода', 'після', 'дощ']",[],"[('ідеальний', 'день'), ('день', 'для'), ('для', 'прогулянка'), ('прогулянка', 'в'), ('в', 'парк'), ('парк', 'якщо'), ('якщо', 'звісно'), ('звісно', 'любити'), ('любити', 'гойдалка'), ('гойдалка', 'з'), ('з', 'вода'), ('вода', 'після'), ('після', 'дощ')]","[('ідеальний', 'день', 'для'), ('день', 'для', 'прогулянка'), ('для', 'прогулянка', 'в'), ('прогулянка', 'в', 'парк'), ('в', 'парк', 'якщо'), ('парк', 'якщо', 'звісно'), ('якщо', 'звісно', 'любити'), ('звісно', 'любити', 'гойдалка'), ('любити', 'гойдалка', 'з'), ('гойдалка', 'з', 'вода'), ('з', 'вода', 'після'), ('вода', 'після', 'дощ')]"
1680,1680,1680,3652,"Ти так розумієш моду, що міг би спокійно одягати фольгу й називати це трендом!",openai,fewshot,"ти так розумієш моду, що міг би спокійно одягати фольгу й називати це трендом!","['ти', 'так', 'розумієш', 'моду', 'що', 'міг', 'би', 'спокійно', 'одягати', 'фольгу', 'й', 'називати', 'це', 'трендом']",14,1,"['ти', 'так', 'розуміти', 'мода', 'що', 'могти', 'би', 'спокійно', 'одягати', 'фольга', 'й', 'називати', 'це', 'тренд']",[],"[('ти', 'так'), ('так', 'розуміти'), ('розуміти', 'мода'), ('мода', 'що'), ('що', 'могти'), ('могти', 'би'), ('би', 'спокійно'), ('спокійно', 'одягати'), ('одягати', 'фольга'), ('фольга', 'й'), ('й', 'називати'), ('називати', 'це'), ('це', 'тренд')]","[('ти', 'так', 'розуміти'), ('так', 'розуміти', 'мода'), ('розуміти', 'мода', 'що'), ('мода', 'що', 'могти'), ('що', 'могти', 'би'), ('могти', 'би', 'спокійно'), ('би', 'спокійно', 'одягати'), ('спокійно', 'одягати', 'фольга'), ('одягати', 'фольга', 'й'), ('фольга', 'й', 'називати'), ('й', 'називати', 'це'), ('називати', 'це', 'тренд')]"
1681,1681,1681,2986,"Так, комарі – це чудово. Вони просто додають стільки радості літнім ночам.",openai,fewshot,"так, комарі – це чудово. вони просто додають стільки радості літнім ночам.","['так', 'комарі', 'це', 'чудово', 'вони', 'просто', 'додають', 'стільки', 'радості', 'літнім', 'ночам']",11,1,"['так', 'комар', 'це', 'чудово', 'вони', 'просто', 'додавати', 'стільки', 'радість', 'літній', 'ніч']",[],"[('так', 'комар'), ('комар', 'це'), ('це', 'чудово'), ('чудово', 'вони'), ('вони', 'просто'), ('просто', 'додавати'), ('додавати', 'стільки'), ('стільки', 'радість'), ('радість', 'літній'), ('літній', 'ніч')]","[('так', 'комар', 'це'), ('комар', 'це', 'чудово'), ('це', 'чудово', 'вони'), ('чудово', 'вони', 'просто'), ('вони', 'просто', 'додавати'), ('просто', 'додавати', 'стільки'), ('додавати', 'стільки', 'радість'), ('стільки', 'радість', 'літній'), ('радість', 'літній', 'ніч')]"
1682,1682,1682,3034,"Чудова погода сьогодні! Я абсолютно не хочу, щоб знову побачити сонце, нехай буде дощ завжди.",openai,fewshot,"чудова погода сьогодні! я абсолютно не хочу, щоб знову побачити сонце, нехай буде дощ завжди.","['чудова', 'погода', 'сьогодні', 'я', 'абсолютно', 'не', 'хочу', 'щоб', 'знову', 'побачити', 'сонце', 'нехай', 'буде', 'дощ', 'завжди']",15,1,"['чудовий', 'погода', 'сьогодні', 'я', 'абсолютно', 'не', 'хотіти', 'щоб', 'знову', 'побачити', 'сонце', 'нехай', 'бути', 'дощ', 'завжди']",[],"[('чудовий', 'погода'), ('погода', 'сьогодні'), ('сьогодні', 'я'), ('я', 'абсолютно'), ('абсолютно', 'не'), ('не', 'хотіти'), ('хотіти', 'щоб'), ('щоб', 'знову'), ('знову', 'побачити'), ('побачити', 'сонце'), ('сонце', 'нехай'), ('нехай', 'бути'), ('бути', 'дощ'), ('дощ', 'завжди')]","[('чудовий', 'погода', 'сьогодні'), ('погода', 'сьогодні', 'я'), ('сьогодні', 'я', 'абсолютно'), ('я', 'абсолютно', 'не'), ('абсолютно', 'не', 'хотіти'), ('не', 'хотіти', 'щоб'), ('хотіти', 'щоб', 'знову'), ('щоб', 'знову', 'побачити'), ('знову', 'побачити', 'сонце'), ('побачити', 'сонце', 'нехай'), ('сонце', 'нехай', 'бути'), ('нехай', 'бути', 'дощ'), ('бути', 'дощ', 'завжди')]"
1683,1683,1683,2992,Я абсолютно не жаліюсь на збільшення кількості зустрічей. Без них мій день був би занадто спокійний.,openai,fewshot,я абсолютно не жаліюсь на збільшення кількості зустрічей. без них мій день був би занадто спокійний.,"['я', 'абсолютно', 'не', 'жаліюсь', 'на', 'збільшення', 'кількості', 'зустрічей', 'без', 'них', 'мій', 'день', 'був', 'би', 'занадто', 'спокійний']",16,1,"['я', 'абсолютно', 'не', 'жалітися', 'на', 'збільшення', 'кількість', 'зустріч', 'без', 'вони', 'мій', 'день', 'бути', 'би', 'занадто', 'спокійний']",[],"[('я', 'абсолютно'), ('абсолютно', 'не'), ('не', 'жалітися'), ('жалітися', 'на'), ('на', 'збільшення'), ('збільшення', 'кількість'), ('кількість', 'зустріч'), ('зустріч', 'без'), ('без', 'вони'), ('вони', 'мій'), ('мій', 'день'), ('день', 'бути'), ('бути', 'би'), ('би', 'занадто'), ('занадто', 'спокійний')]","[('я', 'абсолютно', 'не'), ('абсолютно', 'не', 'жалітися'), ('не', 'жалітися', 'на'), ('жалітися', 'на', 'збільшення'), ('на', 'збільшення', 'кількість'), ('збільшення', 'кількість', 'зустріч'), ('кількість', 'зустріч', 'без'), ('зустріч', 'без', 'вони'), ('без', 'вони', 'мій'), ('вони', 'мій', 'день'), ('мій', 'день', 'бути'), ('день', 'бути', 'би'), ('бути', 'би', 'занадто'), ('би', 'занадто', 'спокійний')]"
1684,1684,1684,3068,"Ах так, мій телефон знову розрядився в найнеобхідніший момент, наскільки ж я щасливий!",openai,fewshot,"ах так, мій телефон знову розрядився в найнеобхідніший момент, наскільки ж я щасливий!","['ах', 'так', 'мій', 'телефон', 'знову', 'розрядився', 'в', 'найнеобхідніший', 'момент', 'наскільки', 'ж', 'я', 'щасливий']",13,1,"['ах', 'так', 'мій', 'телефон', 'знову', 'розрядитися', 'в', 'найнеобхідніший', 'момент', 'наскільки', 'ж', 'я', 'щасливий']",[],"[('ах', 'так'), ('так', 'мій'), ('мій', 'телефон'), ('телефон', 'знову'), ('знову', 'розрядитися'), ('розрядитися', 'в'), ('в', 'найнеобхідніший'), ('найнеобхідніший', 'момент'), ('момент', 'наскільки'), ('наскільки', 'ж'), ('ж', 'я'), ('я', 'щасливий')]","[('ах', 'так', 'мій'), ('так', 'мій', 'телефон'), ('мій', 'телефон', 'знову'), ('телефон', 'знову', 'розрядитися'), ('знову', 'розрядитися', 'в'), ('розрядитися', 'в', 'найнеобхідніший'), ('в', 'найнеобхідніший', 'момент'), ('найнеобхідніший', 'момент', 'наскільки'), ('момент', 'наскільки', 'ж'), ('наскільки', 'ж', 'я'), ('ж', 'я', 'щасливий')]"
1685,1685,1685,3269,"Чудово, новий епізод вашого улюбленого серіалу вийшов, але інтернет вирішив, що сьогодні не той день. Як же я обожнюю цю непередбачуваність!",openai,fewshot,"чудово, новий епізод вашого улюбленого серіалу вийшов, але інтернет вирішив, що сьогодні не той день. як же я обожнюю цю непередбачуваність!","['чудово', 'новий', 'епізод', 'вашого', 'улюбленого', 'серіалу', 'вийшов', 'але', 'інтернет', 'вирішив', 'що', 'сьогодні', 'не', 'той', 'день', 'як', 'же', 'я', 'обожнюю', 'цю', 'непередбачуваність']",21,1,"['чудово', 'новий', 'епізод', 'ваш', 'улюблений', 'серіал', 'вийти', 'але', 'інтернет', 'вирішити', 'що', 'сьогодні', 'не', 'той', 'день', 'як', 'же', 'я', 'обожнювати', 'цей', 'непередбачуваність']",[],"[('чудово', 'новий'), ('новий', 'епізод'), ('епізод', 'ваш'), ('ваш', 'улюблений'), ('улюблений', 'серіал'), ('серіал', 'вийти'), ('вийти', 'але'), ('але', 'інтернет'), ('інтернет', 'вирішити'), ('вирішити', 'що'), ('що', 'сьогодні'), ('сьогодні', 'не'), ('не', 'той'), ('той', 'день'), ('день', 'як'), ('як', 'же'), ('же', 'я'), ('я', 'обожнювати'), ('обожнювати', 'цей'), ('цей', 'непередбачуваність')]","[('чудово', 'новий', 'епізод'), ('новий', 'епізод', 'ваш'), ('епізод', 'ваш', 'улюблений'), ('ваш', 'улюблений', 'серіал'), ('улюблений', 'серіал', 'вийти'), ('серіал', 'вийти', 'але'), ('вийти', 'але', 'інтернет'), ('але', 'інтернет', 'вирішити'), ('інтернет', 'вирішити', 'що'), ('вирішити', 'що', 'сьогодні'), ('що', 'сьогодні', 'не'), ('сьогодні', 'не', 'той'), ('не', 'той', 'день'), ('той', 'день', 'як'), ('день', 'як', 'же'), ('як', 'же', 'я'), ('же', 'я', 'обожнювати'), ('я', 'обожнювати', 'цей'), ('обожнювати', 'цей', 'непередбачуваність')]"
1686,1686,1686,3680,"Дуже зручно, коли у супермаркеті стоять великі черги, так багато часу подумати про життя!",openai,fewshot,"дуже зручно, коли у супермаркеті стоять великі черги, так багато часу подумати про життя!","['дуже', 'зручно', 'коли', 'у', 'супермаркеті', 'стоять', 'великі', 'черги', 'так', 'багато', 'часу', 'подумати', 'про', 'життя']",14,1,"['дуже', 'зручно', 'коли', 'у', 'супермаркет', 'стояти', 'великий', 'черга', 'так', 'багато', 'час', 'подумати', 'про', 'життя']",[],"[('дуже', 'зручно'), ('зручно', 'коли'), ('коли', 'у'), ('у', 'супермаркет'), ('супермаркет', 'стояти'), ('стояти', 'великий'), ('великий', 'черга'), ('черга', 'так'), ('так', 'багато'), ('багато', 'час'), ('час', 'подумати'), ('подумати', 'про'), ('про', 'життя')]","[('дуже', 'зручно', 'коли'), ('зручно', 'коли', 'у'), ('коли', 'у', 'супермаркет'), ('у', 'супермаркет', 'стояти'), ('супермаркет', 'стояти', 'великий'), ('стояти', 'великий', 'черга'), ('великий', 'черга', 'так'), ('черга', 'так', 'багато'), ('так', 'багато', 'час'), ('багато', 'час', 'подумати'), ('час', 'подумати', 'про'), ('подумати', 'про', 'життя')]"
1687,1687,1687,3319,Кохання до вікон-витироків на автоаграфстрасі! Чудове місце для листя і грязі.,openai,fewshot,кохання до вікон-витироків на автоаграфстрасі! чудове місце для листя і грязі.,"['кохання', 'до', 'вікон', 'витироків', 'на', 'автоаграфстрасі', 'чудове', 'місце', 'для', 'листя', 'і', 'грязі']",12,1,"['кохання', 'до', 'вікно', 'витирок', 'на', 'автоаграфстрас', 'чудовий', 'місце', 'для', 'листя', 'і', 'грязь']",[],"[('кохання', 'до'), ('до', 'вікно'), ('вікно', 'витирок'), ('витирок', 'на'), ('на', 'автоаграфстрас'), ('автоаграфстрас', 'чудовий'), ('чудовий', 'місце'), ('місце', 'для'), ('для', 'листя'), ('листя', 'і'), ('і', 'грязь')]","[('кохання', 'до', 'вікно'), ('до', 'вікно', 'витирок'), ('вікно', 'витирок', 'на'), ('витирок', 'на', 'автоаграфстрас'), ('на', 'автоаграфстрас', 'чудовий'), ('автоаграфстрас', 'чудовий', 'місце'), ('чудовий', 'місце', 'для'), ('місце', 'для', 'листя'), ('для', 'листя', 'і'), ('листя', 'і', 'грязь')]"
1688,1688,1688,3397,Ти вирішив голодуванням вплинути на світову політику? Дуже ефективно!,openai,fewshot,ти вирішив голодуванням вплинути на світову політику? дуже ефективно!,"['ти', 'вирішив', 'голодуванням', 'вплинути', 'на', 'світову', 'політику', 'дуже', 'ефективно']",9,1,"['ти', 'вирішити', 'голодування', 'вплинути', 'на', 'світовий', 'політика', 'дуже', 'ефективно']",[],"[('ти', 'вирішити'), ('вирішити', 'голодування'), ('голодування', 'вплинути'), ('вплинути', 'на'), ('на', 'світовий'), ('світовий', 'політика'), ('політика', 'дуже'), ('дуже', 'ефективно')]","[('ти', 'вирішити', 'голодування'), ('вирішити', 'голодування', 'вплинути'), ('голодування', 'вплинути', 'на'), ('вплинути', 'на', 'світовий'), ('на', 'світовий', 'політика'), ('світовий', 'політика', 'дуже'), ('політика', 'дуже', 'ефективно')]"
1689,1689,1689,3242,"Ага, звичайно, я обожнюю проводити свої вихідні, очищаючи електронну пошту від спаму. Це просто кульмінація моєї тиждневої діяльності!",openai,fewshot,"ага, звичайно, я обожнюю проводити свої вихідні, очищаючи електронну пошту від спаму. це просто кульмінація моєї тиждневої діяльності!","['ага', 'звичайно', 'я', 'обожнюю', 'проводити', 'свої', 'вихідні', 'очищаючи', 'електронну', 'пошту', 'від', 'спаму', 'це', 'просто', 'кульмінація', 'моєї', 'тиждневої', 'діяльності']",18,1,"['ага', 'звичайно', 'я', 'обожнювати', 'проводити', 'свій', 'вихідні', 'очищати', 'електронний', 'пошта', 'від', 'спама', 'це', 'просто', 'кульмінація', 'мій', 'тиждневий', 'діяльність']",[],"[('ага', 'звичайно'), ('звичайно', 'я'), ('я', 'обожнювати'), ('обожнювати', 'проводити'), ('проводити', 'свій'), ('свій', 'вихідні'), ('вихідні', 'очищати'), ('очищати', 'електронний'), ('електронний', 'пошта'), ('пошта', 'від'), ('від', 'спама'), ('спама', 'це'), ('це', 'просто'), ('просто', 'кульмінація'), ('кульмінація', 'мій'), ('мій', 'тиждневий'), ('тиждневий', 'діяльність')]","[('ага', 'звичайно', 'я'), ('звичайно', 'я', 'обожнювати'), ('я', 'обожнювати', 'проводити'), ('обожнювати', 'проводити', 'свій'), ('проводити', 'свій', 'вихідні'), ('свій', 'вихідні', 'очищати'), ('вихідні', 'очищати', 'електронний'), ('очищати', 'електронний', 'пошта'), ('електронний', 'пошта', 'від'), ('пошта', 'від', 'спама'), ('від', 'спама', 'це'), ('спама', 'це', 'просто'), ('це', 'просто', 'кульмінація'), ('просто', 'кульмінація', 'мій'), ('кульмінація', 'мій', 'тиждневий'), ('мій', 'тиждневий', 'діяльність')]"
1690,1690,1690,3699,"О, як же я обожнюю приїзд свекра, особливо коли він випадково забуває, коли треба їхати назад.",openai,fewshot,"о, як же я обожнюю приїзд свекра, особливо коли він випадково забуває, коли треба їхати назад.","['о', 'як', 'же', 'я', 'обожнюю', 'приїзд', 'свекра', 'особливо', 'коли', 'він', 'випадково', 'забуває', 'коли', 'треба', 'їхати', 'назад']",16,1,"['о', 'як', 'же', 'я', 'обожнювати', 'приїзд', 'свекр', 'особливо', 'коли', 'він', 'випадково', 'забувати', 'коли', 'треба', 'їхати', 'назад']",[],"[('о', 'як'), ('як', 'же'), ('же', 'я'), ('я', 'обожнювати'), ('обожнювати', 'приїзд'), ('приїзд', 'свекр'), ('свекр', 'особливо'), ('особливо', 'коли'), ('коли', 'він'), ('він', 'випадково'), ('випадково', 'забувати'), ('забувати', 'коли'), ('коли', 'треба'), ('треба', 'їхати'), ('їхати', 'назад')]","[('о', 'як', 'же'), ('як', 'же', 'я'), ('же', 'я', 'обожнювати'), ('я', 'обожнювати', 'приїзд'), ('обожнювати', 'приїзд', 'свекр'), ('приїзд', 'свекр', 'особливо'), ('свекр', 'особливо', 'коли'), ('особливо', 'коли', 'він'), ('коли', 'він', 'випадково'), ('він', 'випадково', 'забувати'), ('випадково', 'забувати', 'коли'), ('забувати', 'коли', 'треба'), ('коли', 'треба', 'їхати'), ('треба', 'їхати', 'назад')]"
1691,1691,1691,3554,"Супер, що ти поділився своєю некласичною музикою під час роботи. Весь офіс в захваті від постійного бум-цок.",openai,fewshot,"супер, що ти поділився своєю некласичною музикою під час роботи. весь офіс в захваті від постійного бум-цок.","['супер', 'що', 'ти', 'поділився', 'своєю', 'некласичною', 'музикою', 'під', 'час', 'роботи', 'весь', 'офіс', 'в', 'захваті', 'від', 'постійного', 'бум', 'цок']",18,1,"['супер', 'що', 'ти', 'поділитися', 'свій', 'некласичний', 'музика', 'під', 'час', 'робота', 'весь', 'офіс', 'в', 'захват', 'від', 'постійний', 'бум', 'цок']",[],"[('супер', 'що'), ('що', 'ти'), ('ти', 'поділитися'), ('поділитися', 'свій'), ('свій', 'некласичний'), ('некласичний', 'музика'), ('музика', 'під'), ('під', 'час'), ('час', 'робота'), ('робота', 'весь'), ('весь', 'офіс'), ('офіс', 'в'), ('в', 'захват'), ('захват', 'від'), ('від', 'постійний'), ('постійний', 'бум'), ('бум', 'цок')]","[('супер', 'що', 'ти'), ('що', 'ти', 'поділитися'), ('ти', 'поділитися', 'свій'), ('поділитися', 'свій', 'некласичний'), ('свій', 'некласичний', 'музика'), ('некласичний', 'музика', 'під'), ('музика', 'під', 'час'), ('під', 'час', 'робота'), ('час', 'робота', 'весь'), ('робота', 'весь', 'офіс'), ('весь', 'офіс', 'в'), ('офіс', 'в', 'захват'), ('в', 'захват', 'від'), ('захват', 'від', 'постійний'), ('від', 'постійний', 'бум'), ('постійний', 'бум', 'цок')]"
1692,1692,1692,3673,"Як я люблю задачі, які з'являються в останню хвилину перед вихідними, це так піднімає настрій!",openai,fewshot,"як я люблю задачі, які з'являються в останню хвилину перед вихідними, це так піднімає настрій!","['як', 'я', 'люблю', 'задачі', 'які', ""з'являються"", 'в', 'останню', 'хвилину', 'перед', 'вихідними', 'це', 'так', 'піднімає', 'настрій']",15,1,"['як', 'я', 'любити', 'задача', 'який', 'з’являтися', 'в', 'останній', 'хвилина', 'перед', 'вихідний', 'це', 'так', 'піднімати', 'настрій']",[],"[('як', 'я'), ('я', 'любити'), ('любити', 'задача'), ('задача', 'який'), ('який', 'з’являтися'), ('з’являтися', 'в'), ('в', 'останній'), ('останній', 'хвилина'), ('хвилина', 'перед'), ('перед', 'вихідний'), ('вихідний', 'це'), ('це', 'так'), ('так', 'піднімати'), ('піднімати', 'настрій')]","[('як', 'я', 'любити'), ('я', 'любити', 'задача'), ('любити', 'задача', 'який'), ('задача', 'який', 'з’являтися'), ('який', 'з’являтися', 'в'), ('з’являтися', 'в', 'останній'), ('в', 'останній', 'хвилина'), ('останній', 'хвилина', 'перед'), ('хвилина', 'перед', 'вихідний'), ('перед', 'вихідний', 'це'), ('вихідний', 'це', 'так'), ('це', 'так', 'піднімати'), ('так', 'піднімати', 'настрій')]"
1693,1693,1693,3125,"Знову злива! Чудово, адже я так хотів відчути себе частиною водного світу, йдучи на роботу!",openai,fewshot,"знову злива! чудово, адже я так хотів відчути себе частиною водного світу, йдучи на роботу!","['знову', 'злива', 'чудово', 'адже', 'я', 'так', 'хотів', 'відчути', 'себе', 'частиною', 'водного', 'світу', 'йдучи', 'на', 'роботу']",15,1,"['знову', 'злива', 'чудово', 'адже', 'я', 'так', 'хотіти', 'відчути', 'себе', 'частина', 'водний', 'світ', 'йти', 'на', 'робота']",[],"[('знову', 'злива'), ('злива', 'чудово'), ('чудово', 'адже'), ('адже', 'я'), ('я', 'так'), ('так', 'хотіти'), ('хотіти', 'відчути'), ('відчути', 'себе'), ('себе', 'частина'), ('частина', 'водний'), ('водний', 'світ'), ('світ', 'йти'), ('йти', 'на'), ('на', 'робота')]","[('знову', 'злива', 'чудово'), ('злива', 'чудово', 'адже'), ('чудово', 'адже', 'я'), ('адже', 'я', 'так'), ('я', 'так', 'хотіти'), ('так', 'хотіти', 'відчути'), ('хотіти', 'відчути', 'себе'), ('відчути', 'себе', 'частина'), ('себе', 'частина', 'водний'), ('частина', 'водний', 'світ'), ('водний', 'світ', 'йти'), ('світ', 'йти', 'на'), ('йти', 'на', 'робота')]"
1694,1694,1694,3240,"Звісно, дудл в Google завжди пов'язаний з тим, що зараз важливо у світі. Не просто для розваги.",openai,fewshot,"звісно, дудл в  завжди пов'язаний з тим, що зараз важливо у світі. не просто для розваги.","['звісно', 'дудл', 'в', 'завжди', ""пов'язаний"", 'з', 'тим', 'що', 'зараз', 'важливо', 'у', 'світі', 'не', 'просто', 'для', 'розваги']",16,1,"['звісно', 'дудло', 'в', 'завжди', 'пов’язаний', 'з', 'те', 'що', 'зараз', 'важливо', 'у', 'світ', 'не', 'просто', 'для', 'розвага']",[],"[('звісно', 'дудло'), ('дудло', 'в'), ('в', 'завжди'), ('завжди', 'пов’язаний'), ('пов’язаний', 'з'), ('з', 'те'), ('те', 'що'), ('що', 'зараз'), ('зараз', 'важливо'), ('важливо', 'у'), ('у', 'світ'), ('світ', 'не'), ('не', 'просто'), ('просто', 'для'), ('для', 'розвага')]","[('звісно', 'дудло', 'в'), ('дудло', 'в', 'завжди'), ('в', 'завжди', 'пов’язаний'), ('завжди', 'пов’язаний', 'з'), ('пов’язаний', 'з', 'те'), ('з', 'те', 'що'), ('те', 'що', 'зараз'), ('що', 'зараз', 'важливо'), ('зараз', 'важливо', 'у'), ('важливо', 'у', 'світ'), ('у', 'світ', 'не'), ('світ', 'не', 'просто'), ('не', 'просто', 'для'), ('просто', 'для', 'розвага')]"
1695,1695,1695,3043,"О, вони знову підняли ціни? Ну звіс HEALTHY RECIPES Amino Acid Recipes – are you up for the challenge?!",openai,fewshot,"о, вони знову підняли ціни? ну звіс      –      ?!","['о', 'вони', 'знову', 'підняли', 'ціни', 'ну', 'звіс']",7,1,"['о', 'вони', 'знову', 'підняти', 'ціна', 'ну', 'звіс']",[],"[('о', 'вони'), ('вони', 'знову'), ('знову', 'підняти'), ('підняти', 'ціна'), ('ціна', 'ну'), ('ну', 'звіс')]","[('о', 'вони', 'знову'), ('вони', 'знову', 'підняти'), ('знову', 'підняти', 'ціна'), ('підняти', 'ціна', 'ну'), ('ціна', 'ну', 'звіс')]"
1696,1696,1696,3614,"Ах, так мило, що мій телевізор вирішив не працювати саме під час фіналу улюбленого серіалу!",openai,fewshot,"ах, так мило, що мій телевізор вирішив не працювати саме під час фіналу улюбленого серіалу!","['ах', 'так', 'мило', 'що', 'мій', 'телевізор', 'вирішив', 'не', 'працювати', 'саме', 'під', 'час', 'фіналу', 'улюбленого', 'серіалу']",15,1,"['ах', 'так', 'мило', 'що', 'мій', 'телевізор', 'вирішити', 'не', 'працювати', 'саме', 'під', 'час', 'фінал', 'улюблений', 'серіал']",[],"[('ах', 'так'), ('так', 'мило'), ('мило', 'що'), ('що', 'мій'), ('мій', 'телевізор'), ('телевізор', 'вирішити'), ('вирішити', 'не'), ('не', 'працювати'), ('працювати', 'саме'), ('саме', 'під'), ('під', 'час'), ('час', 'фінал'), ('фінал', 'улюблений'), ('улюблений', 'серіал')]","[('ах', 'так', 'мило'), ('так', 'мило', 'що'), ('мило', 'що', 'мій'), ('що', 'мій', 'телевізор'), ('мій', 'телевізор', 'вирішити'), ('телевізор', 'вирішити', 'не'), ('вирішити', 'не', 'працювати'), ('не', 'працювати', 'саме'), ('працювати', 'саме', 'під'), ('саме', 'під', 'час'), ('під', 'час', 'фінал'), ('час', 'фінал', 'улюблений'), ('фінал', 'улюблений', 'серіал')]"
1697,1697,1697,3354,"Ага, чудово, що вечір п'ятниці проведено за роботою замість веселощів - праця годує!",openai,fewshot,"ага, чудово, що вечір п'ятниці проведено за роботою замість веселощів - праця годує!","['ага', 'чудово', 'що', 'вечір', ""п'ятниці"", 'проведено', 'за', 'роботою', 'замість', 'веселощів', 'праця', 'годує']",12,1,"['ага', 'чудово', 'що', 'вечір', 'п’ятниця', 'провести', 'за', 'робота', 'замість', 'веселощі', 'праця', 'годувати']",[],"[('ага', 'чудово'), ('чудово', 'що'), ('що', 'вечір'), ('вечір', 'п’ятниця'), ('п’ятниця', 'провести'), ('провести', 'за'), ('за', 'робота'), ('робота', 'замість'), ('замість', 'веселощі'), ('веселощі', 'праця'), ('праця', 'годувати')]","[('ага', 'чудово', 'що'), ('чудово', 'що', 'вечір'), ('що', 'вечір', 'п’ятниця'), ('вечір', 'п’ятниця', 'провести'), ('п’ятниця', 'провести', 'за'), ('провести', 'за', 'робота'), ('за', 'робота', 'замість'), ('робота', 'замість', 'веселощі'), ('замість', 'веселощі', 'праця'), ('веселощі', 'праця', 'годувати')]"
1698,1698,1698,3096,"Чудово, ще один день у парку з щасливими сім'ями! Чому мій кіт не може вести себе так само ентузіазмно, коли ми гуляємо?",openai,fewshot,"чудово, ще один день у парку з щасливими сім'ями! чому мій кіт не може вести себе так само ентузіазмно, коли ми гуляємо?","['чудово', 'ще', 'один', 'день', 'у', 'парку', 'з', 'щасливими', ""сім'ями"", 'чому', 'мій', 'кіт', 'не', 'може', 'вести', 'себе', 'так', 'само', 'ентузіазмно', 'коли', 'ми', 'гуляємо']",22,1,"['чудово', 'ще', 'один', 'день', 'у', 'парк', 'з', 'щасливий', 'сім’я', 'чому', 'мій', 'кіт', 'не', 'могти', 'вести', 'себе', 'так', 'само', 'ентузіазмно', 'коли', 'ми', 'гуляти']",[],"[('чудово', 'ще'), ('ще', 'один'), ('один', 'день'), ('день', 'у'), ('у', 'парк'), ('парк', 'з'), ('з', 'щасливий'), ('щасливий', 'сім’я'), ('сім’я', 'чому'), ('чому', 'мій'), ('мій', 'кіт'), ('кіт', 'не'), ('не', 'могти'), ('могти', 'вести'), ('вести', 'себе'), ('себе', 'так'), ('так', 'само'), ('само', 'ентузіазмно'), ('ентузіазмно', 'коли'), ('коли', 'ми'), ('ми', 'гуляти')]","[('чудово', 'ще', 'один'), ('ще', 'один', 'день'), ('один', 'день', 'у'), ('день', 'у', 'парк'), ('у', 'парк', 'з'), ('парк', 'з', 'щасливий'), ('з', 'щасливий', 'сім’я'), ('щасливий', 'сім’я', 'чому'), ('сім’я', 'чому', 'мій'), ('чому', 'мій', 'кіт'), ('мій', 'кіт', 'не'), ('кіт', 'не', 'могти'), ('не', 'могти', 'вести'), ('могти', 'вести', 'себе'), ('вести', 'себе', 'так'), ('себе', 'так', 'само'), ('так', 'само', 'ентузіазмно'), ('само', 'ентузіазмно', 'коли'), ('ентузіазмно', 'коли', 'ми'), ('коли', 'ми', 'гуляти')]"
1699,1699,1699,3236,"Так, звісно, кожен у парку хоче слухати музику з твого телефону. Адже твій смак – найкращий!",openai,fewshot,"так, звісно, кожен у парку хоче слухати музику з твого телефону. адже твій смак – найкращий!","['так', 'звісно', 'кожен', 'у', 'парку', 'хоче', 'слухати', 'музику', 'з', 'твого', 'телефону', 'адже', 'твій', 'смак', 'найкращий']",15,1,"['так', 'звісно', 'кожний', 'у', 'парк', 'хотіти', 'слухати', 'музика', 'з', 'твій', 'телефон', 'адже', 'твій', 'смак', 'найкращий']",[],"[('так', 'звісно'), ('звісно', 'кожний'), ('кожний', 'у'), ('у', 'парк'), ('парк', 'хотіти'), ('хотіти', 'слухати'), ('слухати', 'музика'), ('музика', 'з'), ('з', 'твій'), ('твій', 'телефон'), ('телефон', 'адже'), ('адже', 'твій'), ('твій', 'смак'), ('смак', 'найкращий')]","[('так', 'звісно', 'кожний'), ('звісно', 'кожний', 'у'), ('кожний', 'у', 'парк'), ('у', 'парк', 'хотіти'), ('парк', 'хотіти', 'слухати'), ('хотіти', 'слухати', 'музика'), ('слухати', 'музика', 'з'), ('музика', 'з', 'твій'), ('з', 'твій', 'телефон'), ('твій', 'телефон', 'адже'), ('телефон', 'адже', 'твій'), ('адже', 'твій', 'смак'), ('твій', 'смак', 'найкращий')]"
