,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,text,llm,prompting,text_mod,tokens,num_words,is_sarcastic,lemmatized_words,entities,bigrams,trigrams
1828,1828,1828,364,"Звісно, я вірю в гороскопи. Адже зірки ніколи не брешуть.",gemini,fewshot,"звісно, я вірю в гороскопи. адже зірки ніколи не брешуть.","['звісно', 'я', 'вірю', 'в', 'гороскопи', 'адже', 'зірки', 'ніколи', 'не', 'брешуть']",10,1,"['звісно', 'я', 'віріти', 'в', 'гороскоп', 'адже', 'зірка', 'ніколи', 'не', 'брехати']",[],"[('звісно', 'я'), ('я', 'віріти'), ('віріти', 'в'), ('в', 'гороскоп'), ('гороскоп', 'адже'), ('адже', 'зірка'), ('зірка', 'ніколи'), ('ніколи', 'не'), ('не', 'брехати')]","[('звісно', 'я', 'віріти'), ('я', 'віріти', 'в'), ('віріти', 'в', 'гороскоп'), ('в', 'гороскоп', 'адже'), ('гороскоп', 'адже', 'зірка'), ('адже', 'зірка', 'ніколи'), ('зірка', 'ніколи', 'не'), ('ніколи', 'не', 'брехати')]"
1829,1829,1829,44,Слава Росії!,gemini,fewshot,слава росії!,"['слава', 'росії']",2,1,"['слава', 'росія']","[('росія', 'LOC')]","[('слава', 'росія')]",[]
1830,1830,1830,862,"Звісно, бо краще 3 години чекати на маршрутку, ніж 15 хвилин пішки пройтися.",gemini,fewshot,"звісно, бо краще 3 години чекати на маршрутку, ніж 15 хвилин пішки пройтися.","['звісно', 'бо', 'краще', 'години', 'чекати', 'на', 'маршрутку', 'ніж', 'хвилин', 'пішки', 'пройтися']",11,1,"['звісно', 'бо', 'краще', 'година', 'чекати', 'на', 'маршруток', 'ніж', 'хвилина', 'пішки', 'пройтися']",[],"[('звісно', 'бо'), ('бо', 'краще'), ('краще', 'година'), ('година', 'чекати'), ('чекати', 'на'), ('на', 'маршруток'), ('маршруток', 'ніж'), ('ніж', 'хвилина'), ('хвилина', 'пішки'), ('пішки', 'пройтися')]","[('звісно', 'бо', 'краще'), ('бо', 'краще', 'година'), ('краще', 'година', 'чекати'), ('година', 'чекати', 'на'), ('чекати', 'на', 'маршруток'), ('на', 'маршруток', 'ніж'), ('маршруток', 'ніж', 'хвилина'), ('ніж', 'хвилина', 'пішки'), ('хвилина', 'пішки', 'пройтися')]"
1831,1831,1831,417,"Я впевнений, що всі хочуть жити в Росії. А ті, хто виїжджає, просто не цінують її величі.",gemini,fewshot,"я впевнений, що всі хочуть жити в росії. а ті, хто виїжджає, просто не цінують її величі.","['я', 'впевнений', 'що', 'всі', 'хочуть', 'жити', 'в', 'росії', 'а', 'ті', 'хто', 'виїжджає', 'просто', 'не', 'цінують', 'її', 'величі']",17,1,"['я', 'впевнений', 'що', 'весь', 'хотіти', 'жити', 'в', 'росія', 'а', 'той', 'хто', 'виїжджати', 'просто', 'не', 'цінувати', 'її', 'велич']","[('росія', 'LOC')]","[('я', 'впевнений'), ('впевнений', 'що'), ('що', 'весь'), ('весь', 'хотіти'), ('хотіти', 'жити'), ('жити', 'в'), ('в', 'росія'), ('росія', 'а'), ('а', 'той'), ('той', 'хто'), ('хто', 'виїжджати'), ('виїжджати', 'просто'), ('просто', 'не'), ('не', 'цінувати'), ('цінувати', 'її'), ('її', 'велич')]","[('я', 'впевнений', 'що'), ('впевнений', 'що', 'весь'), ('що', 'весь', 'хотіти'), ('весь', 'хотіти', 'жити'), ('хотіти', 'жити', 'в'), ('жити', 'в', 'росія'), ('в', 'росія', 'а'), ('росія', 'а', 'той'), ('а', 'той', 'хто'), ('той', 'хто', 'виїжджати'), ('хто', 'виїжджати', 'просто'), ('виїжджати', 'просто', 'не'), ('просто', 'не', 'цінувати'), ('не', 'цінувати', 'її'), ('цінувати', 'її', 'велич')]"
1832,1832,1832,681,"Звичайно, давайте всі просто продовжувати забруднювати планету. Навіщо нам чисте повітря і вода?",gemini,fewshot,"звичайно, давайте всі просто продовжувати забруднювати планету. навіщо нам чисте повітря і вода?","['звичайно', 'давайте', 'всі', 'просто', 'продовжувати', 'забруднювати', 'планету', 'навіщо', 'нам', 'чисте', 'повітря', 'і', 'вода']",13,1,"['звичайно', 'давати', 'весь', 'просто', 'продовжувати', 'забруднювати', 'планета', 'навіщо', 'ми', 'чистий', 'повітря', 'і', 'вода']",[],"[('звичайно', 'давати'), ('давати', 'весь'), ('весь', 'просто'), ('просто', 'продовжувати'), ('продовжувати', 'забруднювати'), ('забруднювати', 'планета'), ('планета', 'навіщо'), ('навіщо', 'ми'), ('ми', 'чистий'), ('чистий', 'повітря'), ('повітря', 'і'), ('і', 'вода')]","[('звичайно', 'давати', 'весь'), ('давати', 'весь', 'просто'), ('весь', 'просто', 'продовжувати'), ('просто', 'продовжувати', 'забруднювати'), ('продовжувати', 'забруднювати', 'планета'), ('забруднювати', 'планета', 'навіщо'), ('планета', 'навіщо', 'ми'), ('навіщо', 'ми', 'чистий'), ('ми', 'чистий', 'повітря'), ('чистий', 'повітря', 'і'), ('повітря', 'і', 'вода')]"
1833,1833,1833,223,"Звісно, я буду радий позичити тобі гроші. Я ж знаю, що ти ніколи їх не повернеш.",gemini,fewshot,"звісно, я буду радий позичити тобі гроші. я ж знаю, що ти ніколи їх не повернеш.","['звісно', 'я', 'буду', 'радий', 'позичити', 'тобі', 'гроші', 'я', 'ж', 'знаю', 'що', 'ти', 'ніколи', 'їх', 'не', 'повернеш']",16,1,"['звісно', 'я', 'бути', 'радий', 'позичити', 'ти', 'гроші', 'я', 'ж', 'знати', 'що', 'ти', 'ніколи', 'вони', 'не', 'повернути']",[],"[('звісно', 'я'), ('я', 'бути'), ('бути', 'радий'), ('радий', 'позичити'), ('позичити', 'ти'), ('ти', 'гроші'), ('гроші', 'я'), ('я', 'ж'), ('ж', 'знати'), ('знати', 'що'), ('що', 'ти'), ('ти', 'ніколи'), ('ніколи', 'вони'), ('вони', 'не'), ('не', 'повернути')]","[('звісно', 'я', 'бути'), ('я', 'бути', 'радий'), ('бути', 'радий', 'позичити'), ('радий', 'позичити', 'ти'), ('позичити', 'ти', 'гроші'), ('ти', 'гроші', 'я'), ('гроші', 'я', 'ж'), ('я', 'ж', 'знати'), ('ж', 'знати', 'що'), ('знати', 'що', 'ти'), ('що', 'ти', 'ніколи'), ('ти', 'ніколи', 'вони'), ('ніколи', 'вони', 'не'), ('вони', 'не', 'повернути')]"
1834,1834,1834,872,"Ця музика така мелодійна, що в мене вуха в трубочку згортаються.",gemini,fewshot,"ця музика така мелодійна, що в мене вуха в трубочку згортаються.","['ця', 'музика', 'така', 'мелодійна', 'що', 'в', 'мене', 'вуха', 'в', 'трубочку', 'згортаються']",11,1,"['цей', 'музика', 'такий', 'мелодійний', 'що', 'в', 'я', 'вухо', 'в', 'трубочка', 'згортатися']",[],"[('цей', 'музика'), ('музика', 'такий'), ('такий', 'мелодійний'), ('мелодійний', 'що'), ('що', 'в'), ('в', 'я'), ('я', 'вухо'), ('вухо', 'в'), ('в', 'трубочка'), ('трубочка', 'згортатися')]","[('цей', 'музика', 'такий'), ('музика', 'такий', 'мелодійний'), ('такий', 'мелодійний', 'що'), ('мелодійний', 'що', 'в'), ('що', 'в', 'я'), ('в', 'я', 'вухо'), ('я', 'вухо', 'в'), ('вухо', 'в', 'трубочка'), ('в', 'трубочка', 'згортатися')]"
1835,1835,1835,803,"Обожнюю, коли люди пишуть пости про те, як важливо бути скромним, а потім хваляться своїми досягненнями.",gemini,fewshot,"обожнюю, коли люди пишуть пости про те, як важливо бути скромним, а потім хваляться своїми досягненнями.","['обожнюю', 'коли', 'люди', 'пишуть', 'пости', 'про', 'те', 'як', 'важливо', 'бути', 'скромним', 'а', 'потім', 'хваляться', 'своїми', 'досягненнями']",16,1,"['обожнювати', 'коли', 'людина', 'писати', 'пост', 'про', 'те', 'як', 'важливо', 'бути', 'скромний', 'а', 'потім', 'хвалитися', 'свій', 'досягнення']",[],"[('обожнювати', 'коли'), ('коли', 'людина'), ('людина', 'писати'), ('писати', 'пост'), ('пост', 'про'), ('про', 'те'), ('те', 'як'), ('як', 'важливо'), ('важливо', 'бути'), ('бути', 'скромний'), ('скромний', 'а'), ('а', 'потім'), ('потім', 'хвалитися'), ('хвалитися', 'свій'), ('свій', 'досягнення')]","[('обожнювати', 'коли', 'людина'), ('коли', 'людина', 'писати'), ('людина', 'писати', 'пост'), ('писати', 'пост', 'про'), ('пост', 'про', 'те'), ('про', 'те', 'як'), ('те', 'як', 'важливо'), ('як', 'важливо', 'бути'), ('важливо', 'бути', 'скромний'), ('бути', 'скромний', 'а'), ('скромний', 'а', 'потім'), ('а', 'потім', 'хвалитися'), ('потім', 'хвалитися', 'свій'), ('хвалитися', 'свій', 'досягнення')]"
1836,1836,1836,813,"Обожнюю, коли люди пишуть пости про те, як важливо бути чесним, а потім обманюють на кожному кроці.",gemini,fewshot,"обожнюю, коли люди пишуть пости про те, як важливо бути чесним, а потім обманюють на кожному кроці.","['обожнюю', 'коли', 'люди', 'пишуть', 'пости', 'про', 'те', 'як', 'важливо', 'бути', 'чесним', 'а', 'потім', 'обманюють', 'на', 'кожному', 'кроці']",17,1,"['обожнювати', 'коли', 'людина', 'писати', 'пост', 'про', 'те', 'як', 'важливо', 'бути', 'чесний', 'а', 'потім', 'обманювати', 'на', 'кожний', 'крок']",[],"[('обожнювати', 'коли'), ('коли', 'людина'), ('людина', 'писати'), ('писати', 'пост'), ('пост', 'про'), ('про', 'те'), ('те', 'як'), ('як', 'важливо'), ('важливо', 'бути'), ('бути', 'чесний'), ('чесний', 'а'), ('а', 'потім'), ('потім', 'обманювати'), ('обманювати', 'на'), ('на', 'кожний'), ('кожний', 'крок')]","[('обожнювати', 'коли', 'людина'), ('коли', 'людина', 'писати'), ('людина', 'писати', 'пост'), ('писати', 'пост', 'про'), ('пост', 'про', 'те'), ('про', 'те', 'як'), ('те', 'як', 'важливо'), ('як', 'важливо', 'бути'), ('важливо', 'бути', 'чесний'), ('бути', 'чесний', 'а'), ('чесний', 'а', 'потім'), ('а', 'потім', 'обманювати'), ('потім', 'обманювати', 'на'), ('обманювати', 'на', 'кожний'), ('на', 'кожний', 'крок')]"
1837,1837,1837,3,"О, так, 'спеціальна військова операція' йде точно за планом. Все під контролем.",gemini,fewshot,"о, так, 'спеціальна військова операція' йде точно за планом. все під контролем.","['о', 'так', 'спеціальна', 'військова', 'операція', 'йде', 'точно', 'за', 'планом', 'все', 'під', 'контролем']",12,1,"['о', 'так', 'спеціальний', 'військовий', 'операція', 'йти', 'точно', 'за', 'план', 'все', 'під', 'контроль']",[],"[('о', 'так'), ('так', 'спеціальний'), ('спеціальний', 'військовий'), ('військовий', 'операція'), ('операція', 'йти'), ('йти', 'точно'), ('точно', 'за'), ('за', 'план'), ('план', 'все'), ('все', 'під'), ('під', 'контроль')]","[('о', 'так', 'спеціальний'), ('так', 'спеціальний', 'військовий'), ('спеціальний', 'військовий', 'операція'), ('військовий', 'операція', 'йти'), ('операція', 'йти', 'точно'), ('йти', 'точно', 'за'), ('точно', 'за', 'план'), ('за', 'план', 'все'), ('план', 'все', 'під'), ('все', 'під', 'контроль')]"
1838,1838,1838,636,"Ой, як страшно! Цей коментар в інтернеті точно зруйнує моє життя.",gemini,fewshot,"ой, як страшно! цей коментар в інтернеті точно зруйнує моє життя.","['ой', 'як', 'страшно', 'цей', 'коментар', 'в', 'інтернеті', 'точно', 'зруйнує', 'моє', 'життя']",11,1,"['ой', 'як', 'страшно', 'цей', 'коментар', 'в', 'інтернет', 'точно', 'зруйнувати', 'мій', 'життя']",[],"[('ой', 'як'), ('як', 'страшно'), ('страшно', 'цей'), ('цей', 'коментар'), ('коментар', 'в'), ('в', 'інтернет'), ('інтернет', 'точно'), ('точно', 'зруйнувати'), ('зруйнувати', 'мій'), ('мій', 'життя')]","[('ой', 'як', 'страшно'), ('як', 'страшно', 'цей'), ('страшно', 'цей', 'коментар'), ('цей', 'коментар', 'в'), ('коментар', 'в', 'інтернет'), ('в', 'інтернет', 'точно'), ('інтернет', 'точно', 'зруйнувати'), ('точно', 'зруйнувати', 'мій'), ('зруйнувати', 'мій', 'життя')]"
1839,1839,1839,211,З нетерпінням чекаю на візит до стоматолога. Це ж так весело і приємно.,gemini,fewshot,з нетерпінням чекаю на візит до стоматолога. це ж так весело і приємно.,"['з', 'нетерпінням', 'чекаю', 'на', 'візит', 'до', 'стоматолога', 'це', 'ж', 'так', 'весело', 'і', 'приємно']",13,1,"['з', 'нетерпіння', 'чекати', 'на', 'візит', 'до', 'стоматолог', 'це', 'ж', 'так', 'весело', 'і', 'приємно']",[],"[('з', 'нетерпіння'), ('нетерпіння', 'чекати'), ('чекати', 'на'), ('на', 'візит'), ('візит', 'до'), ('до', 'стоматолог'), ('стоматолог', 'це'), ('це', 'ж'), ('ж', 'так'), ('так', 'весело'), ('весело', 'і'), ('і', 'приємно')]","[('з', 'нетерпіння', 'чекати'), ('нетерпіння', 'чекати', 'на'), ('чекати', 'на', 'візит'), ('на', 'візит', 'до'), ('візит', 'до', 'стоматолог'), ('до', 'стоматолог', 'це'), ('стоматолог', 'це', 'ж'), ('це', 'ж', 'так'), ('ж', 'так', 'весело'), ('так', 'весело', 'і'), ('весело', 'і', 'приємно')]"
1840,1840,1840,365,"Так, я теж думаю, що всі проблеми можна вирішити алкоголем.",gemini,fewshot,"так, я теж думаю, що всі проблеми можна вирішити алкоголем.","['так', 'я', 'теж', 'думаю', 'що', 'всі', 'проблеми', 'можна', 'вирішити', 'алкоголем']",10,1,"['так', 'я', 'теж', 'думати', 'що', 'весь', 'проблема', 'можна', 'вирішити', 'алкоголь']",[],"[('так', 'я'), ('я', 'теж'), ('теж', 'думати'), ('думати', 'що'), ('що', 'весь'), ('весь', 'проблема'), ('проблема', 'можна'), ('можна', 'вирішити'), ('вирішити', 'алкоголь')]","[('так', 'я', 'теж'), ('я', 'теж', 'думати'), ('теж', 'думати', 'що'), ('думати', 'що', 'весь'), ('що', 'весь', 'проблема'), ('весь', 'проблема', 'можна'), ('проблема', 'можна', 'вирішити'), ('можна', 'вирішити', 'алкоголь')]"
1841,1841,1841,737,"Обожнюю, коли касир в супермаркеті розмовляє по телефону, поки я стою в черзі. Це так ввічливо.",gemini,fewshot,"обожнюю, коли касир в супермаркеті розмовляє по телефону, поки я стою в черзі. це так ввічливо.","['обожнюю', 'коли', 'касир', 'в', 'супермаркеті', 'розмовляє', 'по', 'телефону', 'поки', 'я', 'стою', 'в', 'черзі', 'це', 'так', 'ввічливо']",16,1,"['обожнювати', 'коли', 'касир', 'в', 'супермаркет', 'розмовляти', 'по', 'телефон', 'поки', 'я', 'стояти', 'в', 'черга', 'це', 'так', 'ввічливо']",[],"[('обожнювати', 'коли'), ('коли', 'касир'), ('касир', 'в'), ('в', 'супермаркет'), ('супермаркет', 'розмовляти'), ('розмовляти', 'по'), ('по', 'телефон'), ('телефон', 'поки'), ('поки', 'я'), ('я', 'стояти'), ('стояти', 'в'), ('в', 'черга'), ('черга', 'це'), ('це', 'так'), ('так', 'ввічливо')]","[('обожнювати', 'коли', 'касир'), ('коли', 'касир', 'в'), ('касир', 'в', 'супермаркет'), ('в', 'супермаркет', 'розмовляти'), ('супермаркет', 'розмовляти', 'по'), ('розмовляти', 'по', 'телефон'), ('по', 'телефон', 'поки'), ('телефон', 'поки', 'я'), ('поки', 'я', 'стояти'), ('я', 'стояти', 'в'), ('стояти', 'в', 'черга'), ('в', 'черга', 'це'), ('черга', 'це', 'так'), ('це', 'так', 'ввічливо')]"
1842,1842,1842,231,"Звісно, я буду радий допомогти тобі з ремонтом. Я ж експерт у цій справі.",gemini,fewshot,"звісно, я буду радий допомогти тобі з ремонтом. я ж експерт у цій справі.","['звісно', 'я', 'буду', 'радий', 'допомогти', 'тобі', 'з', 'ремонтом', 'я', 'ж', 'експерт', 'у', 'цій', 'справі']",14,1,"['звісно', 'я', 'бути', 'радий', 'допомогти', 'ти', 'з', 'ремонт', 'я', 'ж', 'експерт', 'у', 'цей', 'справа']",[],"[('звісно', 'я'), ('я', 'бути'), ('бути', 'радий'), ('радий', 'допомогти'), ('допомогти', 'ти'), ('ти', 'з'), ('з', 'ремонт'), ('ремонт', 'я'), ('я', 'ж'), ('ж', 'експерт'), ('експерт', 'у'), ('у', 'цей'), ('цей', 'справа')]","[('звісно', 'я', 'бути'), ('я', 'бути', 'радий'), ('бути', 'радий', 'допомогти'), ('радий', 'допомогти', 'ти'), ('допомогти', 'ти', 'з'), ('ти', 'з', 'ремонт'), ('з', 'ремонт', 'я'), ('ремонт', 'я', 'ж'), ('я', 'ж', 'експерт'), ('ж', 'експерт', 'у'), ('експерт', 'у', 'цей'), ('у', 'цей', 'справа')]"
1843,1843,1843,30,Російські дороги - найгладкіші та найбезпечніші.,gemini,fewshot,російські дороги - найгладкіші та найбезпечніші.,"['російські', 'дороги', 'найгладкіші', 'та', 'найбезпечніші']",5,1,"['російський', 'дорога', 'найгладкіший', 'та', 'найбезпечніший']",[],"[('російський', 'дорога'), ('дорога', 'найгладкіший'), ('найгладкіший', 'та'), ('та', 'найбезпечніший')]","[('російський', 'дорога', 'найгладкіший'), ('дорога', 'найгладкіший', 'та'), ('найгладкіший', 'та', 'найбезпечніший')]"
1844,1844,1844,499,Росія – оплот традиційних цінностей та духовності.,gemini,fewshot,росія – оплот традиційних цінностей та духовності.,"['росія', 'оплот', 'традиційних', 'цінностей', 'та', 'духовності']",6,1,"['росія', 'оплот', 'традиційний', 'цінність', 'та', 'духовність']","[('росія', 'LOC')]","[('росія', 'оплот'), ('оплот', 'традиційний'), ('традиційний', 'цінність'), ('цінність', 'та'), ('та', 'духовність')]","[('росія', 'оплот', 'традиційний'), ('оплот', 'традиційний', 'цінність'), ('традиційний', 'цінність', 'та'), ('цінність', 'та', 'духовність')]"
1845,1845,1845,130,Ми - великий народ.,gemini,fewshot,ми - великий народ.,"['ми', 'великий', 'народ']",3,1,"['ми', 'великий', 'народ']",[],"[('ми', 'великий'), ('великий', 'народ')]","[('ми', 'великий', 'народ')]"
1846,1846,1846,71,"Ой, ці репери такі талановиті. Особливо ті, хто читає про наркотики і жінок як про предмети.",gemini,fewshot,"ой, ці репери такі талановиті. особливо ті, хто читає про наркотики і жінок як про предмети.","['ой', 'ці', 'репери', 'такі', 'талановиті', 'особливо', 'ті', 'хто', 'читає', 'про', 'наркотики', 'і', 'жінок', 'як', 'про', 'предмети']",16,1,"['ой', 'цей', 'репер', 'такий', 'талановитий', 'особливо', 'той', 'хто', 'читати', 'про', 'наркотик', 'і', 'жінка', 'як', 'про', 'предмет']",[],"[('ой', 'цей'), ('цей', 'репер'), ('репер', 'такий'), ('такий', 'талановитий'), ('талановитий', 'особливо'), ('особливо', 'той'), ('той', 'хто'), ('хто', 'читати'), ('читати', 'про'), ('про', 'наркотик'), ('наркотик', 'і'), ('і', 'жінка'), ('жінка', 'як'), ('як', 'про'), ('про', 'предмет')]","[('ой', 'цей', 'репер'), ('цей', 'репер', 'такий'), ('репер', 'такий', 'талановитий'), ('такий', 'талановитий', 'особливо'), ('талановитий', 'особливо', 'той'), ('особливо', 'той', 'хто'), ('той', 'хто', 'читати'), ('хто', 'читати', 'про'), ('читати', 'про', 'наркотик'), ('про', 'наркотик', 'і'), ('наркотик', 'і', 'жінка'), ('і', 'жінка', 'як'), ('жінка', 'як', 'про'), ('як', 'про', 'предмет')]"
1847,1847,1847,55,"Звісно, я вірю, що всі ці інфлюенсери живуть ідеальним життям. Адже в Інстаграмі ніхто не показує своїх проблем.",gemini,fewshot,"звісно, я вірю, що всі ці інфлюенсери живуть ідеальним життям. адже в інстаграмі ніхто не показує своїх проблем.","['звісно', 'я', 'вірю', 'що', 'всі', 'ці', 'інфлюенсери', 'живуть', 'ідеальним', 'життям', 'адже', 'в', 'інстаграмі', 'ніхто', 'не', 'показує', 'своїх', 'проблем']",18,1,"['звісно', 'я', 'віріти', 'що', 'весь', 'цей', 'інфлюенсер', 'жити', 'ідеальний', 'життя', 'адже', 'в', 'інстаграм', 'ніхто', 'не', 'показувати', 'свій', 'проблема']",[],"[('звісно', 'я'), ('я', 'віріти'), ('віріти', 'що'), ('що', 'весь'), ('весь', 'цей'), ('цей', 'інфлюенсер'), ('інфлюенсер', 'жити'), ('жити', 'ідеальний'), ('ідеальний', 'життя'), ('життя', 'адже'), ('адже', 'в'), ('в', 'інстаграм'), ('інстаграм', 'ніхто'), ('ніхто', 'не'), ('не', 'показувати'), ('показувати', 'свій'), ('свій', 'проблема')]","[('звісно', 'я', 'віріти'), ('я', 'віріти', 'що'), ('віріти', 'що', 'весь'), ('що', 'весь', 'цей'), ('весь', 'цей', 'інфлюенсер'), ('цей', 'інфлюенсер', 'жити'), ('інфлюенсер', 'жити', 'ідеальний'), ('жити', 'ідеальний', 'життя'), ('ідеальний', 'життя', 'адже'), ('життя', 'адже', 'в'), ('адже', 'в', 'інстаграм'), ('в', 'інстаграм', 'ніхто'), ('інстаграм', 'ніхто', 'не'), ('ніхто', 'не', 'показувати'), ('не', 'показувати', 'свій'), ('показувати', 'свій', 'проблема')]"
1848,1848,1848,576,"Звичайно, я з радістю піду з тобою на цей нудний концерт.",gemini,fewshot,"звичайно, я з радістю піду з тобою на цей нудний концерт.","['звичайно', 'я', 'з', 'радістю', 'піду', 'з', 'тобою', 'на', 'цей', 'нудний', 'концерт']",11,1,"['звичайно', 'я', 'з', 'радість', 'піти', 'з', 'ти', 'на', 'цей', 'нудний', 'концерт']",[],"[('звичайно', 'я'), ('я', 'з'), ('з', 'радість'), ('радість', 'піти'), ('піти', 'з'), ('з', 'ти'), ('ти', 'на'), ('на', 'цей'), ('цей', 'нудний'), ('нудний', 'концерт')]","[('звичайно', 'я', 'з'), ('я', 'з', 'радість'), ('з', 'радість', 'піти'), ('радість', 'піти', 'з'), ('піти', 'з', 'ти'), ('з', 'ти', 'на'), ('ти', 'на', 'цей'), ('на', 'цей', 'нудний'), ('цей', 'нудний', 'концерт')]"
1849,1849,1849,75,"З нетерпінням чекаю на наступні вибори. Обожнюю спостерігати, як політики обіцяють золоті гори, а потім нічого не роблять.",gemini,fewshot,"з нетерпінням чекаю на наступні вибори. обожнюю спостерігати, як політики обіцяють золоті гори, а потім нічого не роблять.","['з', 'нетерпінням', 'чекаю', 'на', 'наступні', 'вибори', 'обожнюю', 'спостерігати', 'як', 'політики', 'обіцяють', 'золоті', 'гори', 'а', 'потім', 'нічого', 'не', 'роблять']",18,1,"['з', 'нетерпіння', 'чекати', 'на', 'наступний', 'вибори', 'обожнювати', 'спостерігати', 'як', 'політика', 'обіцяти', 'золотий', 'гора', 'а', 'потім', 'ніщо', 'не', 'робити']",[],"[('з', 'нетерпіння'), ('нетерпіння', 'чекати'), ('чекати', 'на'), ('на', 'наступний'), ('наступний', 'вибори'), ('вибори', 'обожнювати'), ('обожнювати', 'спостерігати'), ('спостерігати', 'як'), ('як', 'політика'), ('політика', 'обіцяти'), ('обіцяти', 'золотий'), ('золотий', 'гора'), ('гора', 'а'), ('а', 'потім'), ('потім', 'ніщо'), ('ніщо', 'не'), ('не', 'робити')]","[('з', 'нетерпіння', 'чекати'), ('нетерпіння', 'чекати', 'на'), ('чекати', 'на', 'наступний'), ('на', 'наступний', 'вибори'), ('наступний', 'вибори', 'обожнювати'), ('вибори', 'обожнювати', 'спостерігати'), ('обожнювати', 'спостерігати', 'як'), ('спостерігати', 'як', 'політика'), ('як', 'політика', 'обіцяти'), ('політика', 'обіцяти', 'золотий'), ('обіцяти', 'золотий', 'гора'), ('золотий', 'гора', 'а'), ('гора', 'а', 'потім'), ('а', 'потім', 'ніщо'), ('потім', 'ніщо', 'не'), ('ніщо', 'не', 'робити')]"
1850,1850,1850,596,Російська наука – передова. Особливо в області пропаганди.,gemini,fewshot,російська наука – передова. особливо в області пропаганди.,"['російська', 'наука', 'передова', 'особливо', 'в', 'області', 'пропаганди']",7,1,"['російський', 'наука', 'передовий', 'особливо', 'в', 'область', 'пропаганда']",[],"[('російський', 'наука'), ('наука', 'передовий'), ('передовий', 'особливо'), ('особливо', 'в'), ('в', 'область'), ('область', 'пропаганда')]","[('російський', 'наука', 'передовий'), ('наука', 'передовий', 'особливо'), ('передовий', 'особливо', 'в'), ('особливо', 'в', 'область'), ('в', 'область', 'пропаганда')]"
1851,1851,1851,299,"Звісно, найкращий спосіб провести вихідні - це прибирання після вечірки, яку влаштував твій сусід. 🎉",gemini,fewshot,"звісно, найкращий спосіб провести вихідні - це прибирання після вечірки, яку влаштував твій сусід. 🎉","['звісно', 'найкращий', 'спосіб', 'провести', 'вихідні', 'це', 'прибирання', 'після', 'вечірки', 'яку', 'влаштував', 'твій', 'сусід']",13,1,"['звісно', 'найкращий', 'спосіб', 'провести', 'вихідний', 'цей', 'прибирання', 'після', 'вечірка', 'який', 'влаштувати', 'твій', 'сусід']",[],"[('звісно', 'найкращий'), ('найкращий', 'спосіб'), ('спосіб', 'провести'), ('провести', 'вихідний'), ('вихідний', 'цей'), ('цей', 'прибирання'), ('прибирання', 'після'), ('після', 'вечірка'), ('вечірка', 'який'), ('який', 'влаштувати'), ('влаштувати', 'твій'), ('твій', 'сусід')]","[('звісно', 'найкращий', 'спосіб'), ('найкращий', 'спосіб', 'провести'), ('спосіб', 'провести', 'вихідний'), ('провести', 'вихідний', 'цей'), ('вихідний', 'цей', 'прибирання'), ('цей', 'прибирання', 'після'), ('прибирання', 'після', 'вечірка'), ('після', 'вечірка', 'який'), ('вечірка', 'який', 'влаштувати'), ('який', 'влаштувати', 'твій'), ('влаштувати', 'твій', 'сусід')]"
1852,1852,1852,399,"Звичайно, анексія Криму була абсолютно законною. А як же інакше?",gemini,fewshot,"звичайно, анексія криму була абсолютно законною. а як же інакше?","['звичайно', 'анексія', 'криму', 'була', 'абсолютно', 'законною', 'а', 'як', 'же', 'інакше']",10,1,"['звичайно', 'анексія', 'крим', 'бути', 'абсолютно', 'законний', 'а', 'як', 'же', 'інакше']","[('крим', 'LOC')]","[('звичайно', 'анексія'), ('анексія', 'крим'), ('крим', 'бути'), ('бути', 'абсолютно'), ('абсолютно', 'законний'), ('законний', 'а'), ('а', 'як'), ('як', 'же'), ('же', 'інакше')]","[('звичайно', 'анексія', 'крим'), ('анексія', 'крим', 'бути'), ('крим', 'бути', 'абсолютно'), ('бути', 'абсолютно', 'законний'), ('абсолютно', 'законний', 'а'), ('законний', 'а', 'як'), ('а', 'як', 'же'), ('як', 'же', 'інакше')]"
1853,1853,1853,444,"Ага, вірю, що ти прочитав 'Війну і мир' - напевно, в скороченому варіанті для коміксів.",gemini,fewshot,"ага, вірю, що ти прочитав 'війну і мир' - напевно, в скороченому варіанті для коміксів.","['ага', 'вірю', 'що', 'ти', 'прочитав', 'війну', 'і', 'мир', 'напевно', 'в', 'скороченому', 'варіанті', 'для', 'коміксів']",14,1,"['ага', 'віріти', 'що', 'ти', 'прочитати', 'війна', 'і', 'мир', 'напевно', 'в', 'скорочений', 'варіант', 'для', 'комікс']",[],"[('ага', 'віріти'), ('віріти', 'що'), ('що', 'ти'), ('ти', 'прочитати'), ('прочитати', 'війна'), ('війна', 'і'), ('і', 'мир'), ('мир', 'напевно'), ('напевно', 'в'), ('в', 'скорочений'), ('скорочений', 'варіант'), ('варіант', 'для'), ('для', 'комікс')]","[('ага', 'віріти', 'що'), ('віріти', 'що', 'ти'), ('що', 'ти', 'прочитати'), ('ти', 'прочитати', 'війна'), ('прочитати', 'війна', 'і'), ('війна', 'і', 'мир'), ('і', 'мир', 'напевно'), ('мир', 'напевно', 'в'), ('напевно', 'в', 'скорочений'), ('в', 'скорочений', 'варіант'), ('скорочений', 'варіант', 'для'), ('варіант', 'для', 'комікс')]"
